identifier,description,Justification,Justification_clustered,Salutation,Closing,Self-reference,image,language,format,Script,Material,Business Type,Title,date,latitude,longitude,lat/long,spatial coverage,dcterms:creator,comment
20200704_174818.jpg,חובה לשים מסכה בחנות ולשמור מרחק,,,,,חנות,,Hebrew,printed,square,paper|printer,נעליים,"2020-07-04 - תל אביב - יפו, פלורנטין",2020-07-04,32.0610201,34.7737162,32.0610201/34.773716199999996,"בית שבתאי-מויאל, אלנבי, תל אביב - יפו, פלורנטין, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_174832.jpg,נא להכנס עם מסיכה בלבד יש לשמור על 2 מטר מרחק אין להכנס בהתקהלות אלא לפי כללי הזהירות נא לשמור על ההנחיות למען ביטחונחם וביטחון הציבור,למען ביטחונכם|ביטחון הציבור,למען ביטחונכם|ביטחון הציבור,,,,,Hebrew,printed,square,paper|printer,חלפן כספים,"2020-07-04 - תל אביב - יפו, פלורנטין",2020-07-04,32.0612607,34.7736749,32.06126069972222/34.773674899999996,"בית שבתאי-מויאל, אלנבי, תל אביב - יפו, פלורנטין, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_174856.jpg,שלום. לפי הנחיות משרד הבריאות כמות לקוחות מוגבל ל 2 אנשים.  נא לא היכנס יותר 2 אנשים.  חובה שמירת מירחק בין אנשים מינימום 2 מטרים.  כניסה ללא מסכה אסורה! | הכניסה ללא מסכה אסורה! יחד נלחמים בנגיף הקורונה,הנחיות משרד הבריאות,הנחיות משרד הבריאות,שלום,יחד נלחמים בנגיף הקורונה,,מסכה,Hebrew,printed,square,paper|printer,,"2020-07-04 - תל אביב - יפו, פלורנטין",2020-07-04,32.0612607,34.7736749,32.06126069972222/34.773674899999996,"בית שבתאי-מויאל, אלנבי, תל אביב - יפו, פלורנטין, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_175117.jpg,לפי הוראות משרד הבריאות יש לעטות (לשים) מסכה בכניסה לחנות בתודה,הוראות משרד הבריאות,הוראות משרד הבריאות,,בתודה,חנות,,Hebrew,hand written,cursive,paper|marker pen,,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0630064,34.7731202,32.06300639972222/34.7731202,"120, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_175233.jpg,לקוחות יקרים! עפ'י תקנות הבריאות * הכניסה במסיכה בלבד *אנא שמרו על מרחק 2 מטר אחד מהשני. *בכל רגע נתון מותר עד 2 לקוחות בתוך חלל המקום. *בכניסה למקום אנא השתמשו בעמדת חיטוי ידיים. בריאות לכולנו ג'אפו אלנבי!!,תקנות משרד הבריאות,תקנות משרד הבריאות,לקוחות יקרים,בריאות לכולנו,ג'אפו אלנבי|חלל המקום|מקום,,Hebrew,hand written,cursive,construction paper|marker pen,מסעדה,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0637104,34.7729436,32.06371039972222/34.77294359972222,"107, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_175250.jpg,,,,,,,,,,,,,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0637104,34.7729436,32.06371039972222/34.77294359972222,"107, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_175417.jpg,הכניסה עם מסכה תודה על ההבנה ושתוף הפעולה,,,,תודה על ההבנה ושתוף הפעולה,,,Hebrew,printed,square,paper|printer,,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0648486,34.7723273,32.06484859972222/34.7723273,"108, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_175424.jpg,לקוחות נכבדים - הכניסה לחנות עם מסיכה בלבד - רק לקוח אחד בחנות מצטערים על אי הנוחות - זה המצב הפרידמנים,,,לקוחות נכבדים,מצטערים על אי הנוחות - זה המצב הפרידמנים,חנות|הפרידמנים,,Hebrew,printed,square|cursive,paper|printer,,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0648486,34.7723273,32.06484859972222/34.7723273,"108, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_175604.jpg,הכניסה לחנות עם מסכה (:,,,,,חנות,,Hebrew,printed,square,paper|printer,טלפונים,"2020-07-04 - אלנבי, תל אביב - יפו",2020-07-04,32.0660356,34.7718977,32.06603559972222/34.771897699722224,"Brand Apartments Tel Aviv, 87, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_175615.jpg,,,,,,,,,,,,,"2020-07-04 - אלנבי, תל אביב - יפו",2020-07-04,32.0660479,34.7718915,32.066047899999994/34.7718915,"Brand Apartments Tel Aviv, 87, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_175618.jpg,לקוחות יקרים נא להיכנס עם מסכה לחנות,,,לקוחות יקרים,,חנות,,Hebrew,printed,square,paper|printer,חפצי קודש ומזכרות,"2020-07-04 - אלנבי, תל אביב - יפו",2020-07-04,32.0660479,34.7718915,32.066047899999994/34.7718915,"Brand Apartments Tel Aviv, 87, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_175751.jpg,כניסה רק במסיכה,,,,,,,Hebrew,printed,square,paper|printer,,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0671117,34.7714379,32.067111699722226/34.7714379,"77, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_175823.jpg,לחבוש מסיכה,,,,,,,Hebrew,hand written,square,paper|marker pen,תכשיטים,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0674127,34.7714409,32.067412699722226/34.7714409,"73, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_175848.jpg,בבקשה לחבוש מסכה ולשמור על מרחק של 2 מטרים,,,,,,,Hebrew,hand written,cursive,paper|marker pen,תכשיטים וסדקית,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0677096,34.7711126,32.0677096/34.7711126,"80, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_175940.jpg,"CASTRO לקוחות יקרים, כדי לשמור על בריאותכם וגם על שלנו, בבקשה לחבוש מסיכה ולשמור על מרחק של 2 מטרים",לשמור על בריאותכם|גם על שלנו,לשמור על בריאותכם|גם על שלנו,לקוחות יקרים,,CASTRO,לב,Hebrew,printed,square,paper|printer,בגדים,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0683747,34.7709892,32.06837469972223/34.7709892,"63, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_175959.jpg,"לקוחות נכבדים! על מנת להכנס ולקבל שירות V נא לחבוש מסכה שמכסה אף ופה V בכניסה לחנות, בבקשה לחטא ידיים באלכוג'ל. Crazy Line",,,לקוחות נכבדים,,Crazy Line|חנות,לב,Hebrew,printed,square,paper|printer,בגדים,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0683747,34.7709892,32.06837469972223/34.7709892,"63, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180009.jpg,לקוחות נכבדים כניסה לחנות עם מסיכות בלבד תודה רבה,,,לקוחות נכבדים,,חנות,,Hebrew,hand written,cursive,paper|marker pen,בגדים,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0683747,34.7709892,32.06837469972223/34.7709892,"63, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180015.jpg,הכניסה לחנות מותנית בחבישת מסכה!!,,,,,חנות,,Hebrew,printed,square,paper|printer,בגדים,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0683747,34.7709892,32.06837469972223/34.7709892,"63, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180028.jpg,הכניסה לחנות מותנית בחבישת מסכה!!,,,,,חנות,,Hebrew,printed,square,paper|printer,בגדים,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0683747,34.7709892,32.06837469972223/34.7709892,"63, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180107.jpg,אין כניסה לחנות ללא מסיכה! תודה.,,,,תודה,חנות,,Hebrew,hand written,square,paper|marker pen,נעלים,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0690452,34.7708521,32.069045199722225/34.77085209972222,"57, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180120.jpg,כֶּנִיסַה חובה מַסֵכָה  תודה,,,,תודה,,,Hebrew,hand written,square|cursive,yellow paper|marker pen,,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0690992,34.7708475,32.069099199722224/34.7708475,"57, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180141.jpg,לקוחות יקרים הכניסה במסיכה בלבד! 3>,,,לקוחות יקרים,,,,Hebrew,hand written,square|cursive,paper|marker pen,,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0690992,34.7708475,32.069099199722224/34.7708475,"57, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180241.jpg,בבקשה להיכנס עם מסכה!!,,,,תודה על שיתוף הפעולה,חנות,,Hebrew,hand written,cursive,paper|marker pen,פיצוציה,"2020-07-04 - אלנבי, תל אביב - יפו",2020-07-04,32.0699397,34.77033,32.06993969972223/34.77033,"HaMinzar, 60, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180246.jpg,בהוראת משרד הבריאות יש להצטייד במסכה בעת הכניסה לחנות תודה על שיתוף הפעולה <לוגו צברה>,הוראת משרד הבריאות,הוראות משרד הבריאות,,תודה על שיתוף הפעולה,חנות,עלים ברקע,Hebrew,printed,square,light-blue paper|printer,בגדים,"2020-07-04 - אלנבי, תל אביב - יפו",2020-07-04,32.0699397,34.77033,32.06993969972223/34.77033,"HaMinzar, 60, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180255.jpg,נא להכנס עם מסכת פנים!,,,,,,,Hebrew,hand written,cursive,notebook paper|marker pen,,"2020-07-04 - אלנבי, תל אביב - יפו",2020-07-04,32.0699397,34.77033,32.06993969972223/34.77033,"HaMinzar, 60, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180348.jpg,הכניסה לחנות במסכה בלבד,,,,,,,Hebrew,hand written,square,paper|marker pen,תכשיטים,"2020-07-04 - תל אביב - יפו, כרם התימנים",2020-07-04,32.0705644,34.7701436,32.0705644/34.770143599722225,"Falafel, נג'ארה, תל אביב - יפו, כרם התימנים, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180440.jpg,כניסה רק עם מסיכות *עד 2 אנשים במקום,,,,,,,Hebrew,hand written,cursive,paper|marker pen,גלידה,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0706882,34.7699796,32.07068819972223/34.76997959972222,"56, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180450.jpg,אין כניסה ללא מסכה.,,,,,,איש עם מסכה,Hebrew,printed,square,paper|printer,מספרה,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.071151,34.7696962,32.071151/34.76969619972222,"50א, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_212610.jpg,לקוחות יקרים נא להיכנס עם מסיכה לחנות.,,,לקוחות יקרים,,,,Hebrew,printed,square,paper|printer,,2020-07-04 - תל אביב- יפו,2020-07-04,32.071151,34.7696962,32.071151/34.7696962,,Yael Netzer,
20200704_180539.jpg,נא לא להיכנס בלי מסכה!!!,,,,,,,Hebrew,hand written,cursive,paper|marker pen,תכשיטים,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0714855,34.7695226,32.0714855/34.7695226,"Hazak Used Books, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180543.jpg,בהתאם לדרישות משרד הבריאות  הכניסה עם 1 מסיכה 2 יש לישמור מרחק של 2 מטר בין אדם לאדם WELCOME MASK ONLY,דרישות משרד הבריאות,דרישות משרד הבריאות,Welcome,,,,Hebrew|English,hand written,square,paper|marker pen,אופנה,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0714855,34.7695226,32.0714855/34.7695226,"Hazak Used Books, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
20200704_180615.jpg,חובה לשים מסכה,,,,,,,Hebrew,hand written,cursive,paper|marker pen,סלון יופי,"2020-07-04 - תל אביב - יפו, לב תל-אביב",2020-07-04,32.0717738,34.7694449,32.0717738/34.769444899999996,"252ג, אלנבי, תל אביב - יפו, לב תל-אביב, תל אביב-יפו, מחוז תל אביב, ישראל",Yael Netzer,
